https://www.citrix.it/about/board/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.checkpoint.com/about-us/leadership/,Harmony Harmony,Harmony Browse,Tal Payne,Peter Alexander,Sharon Schusheim,Itai Greenberg,Gil Shwed,Jerry Ungerman,Yoav Chelouche,Aviv Venture,Rosetta Genomics,Guy Gecht,Ben Gurion,Ray Rothrock,Shavit Organizational,Shai Weiss,Baruch College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://corporate.discovery.com/our-company/leadership/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://investors.att.com/corporate-governance/board-of-directors,America AT,William E.,Astra Capital,Duke Energy,Scott T.,Glenn H.,Silver Lake,Stephen J.,Stanford Graduate,Morgan Stanley,Michael B.,Key Community,Matthew K.,John Stankey,Cynthia B.,Young LLP,Houston Branch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cmcsa.com/corporate-governance/board-of-directors,Madeline S.,Gerald L.,Maritza G.,David C.,Roberts Biography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://corporate.dentsplysirona.com/en/about-dentsply-sirona/board-of-directors.html,Peter Selinger,Line Expand,Santiago Expand,Simon Campion,Andrew Robinson,Andreas Frank,Glenn Coleman,Willie A.,John P.,Holden Director,Clyde R.,Harry M.,Gregory T.,Janet S.,Hosein Leslie,Wenzel Corporate,Holden Eric,Eric K.,Holden Gregory,Betsy D.,Hosein Environmental,Johnson Lisa,Dane Baumgardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://investors.delltechnologies.com/corporate-governance/board-of-directors,Dell Virtual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://phx.corporate-ir.net/phoenix.zhtml?c=83830&p=irol-govboard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://investor.cisco.com/investor-relations/governance/board-of-directors/default.aspx,San Jose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.celgene.com/about/leadership/board-of-directors/,Daniel Research,Key Issues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cerner.com/about/leadership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://investors.broadcom.com/phoenix.zhtml?c=203541&p=irol-govboard,Henry Samueli,Diane M.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://investor.chrobinson.com/Governance/Board-of-Directors/default.aspx,Bob Biesterfeld,Robert C.,Kermit Crawford,Timothy C.,Mark A.,Mary J.,Chase Manhattan,Henry J.,James B,Paula C.,Henry W.,Chuck Ives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.bmcsoftware.it/corporate/corporate-leadership.html,Ayman Sayed,Jason Andrew,Andrew Chief,Eduarda Camacho,Michelle Carbone,Houston Baptist,Ram Chakravarti,Martyn Etherington,Eric Olmo,Marc Rothman,Ali Siddiqui,Patrick Tagtow,Cory Bleuer,Fair Isaac,Scott Crowder,Margaret Lee,John McKenny,Gur Steif,Bill Green,John Park,Donald Wagner,Lewis Steverson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sito non sicuro,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://investor.ca.com/corporate-governance/board-of-directors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Board of Directors | Baidu Inc,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.biogen.com/en_us/board-of-directors.html,Louis United,Argentina Australia,Alexander J.,William D.,Richard C.,Eric K.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broadcom | Executives,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bedbathandbeyond.gcs-web.com/corporate-governance/board-of-directors,Harriet Edelman,Spencer Stuart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.autodesk.com/company/newsroom/corporate-info/executive-bios,Andrew Anagnost,Steve Blum,Debbie Clifford,Diana Colella,Rebecca Pearce,Jim Lynch,Ayanna Howard,Rafael Stacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adp.com/about-adp/leadership.aspx,John Ayala,Gus Blanchard,Michael Bonarti,Laura Brown,Major Account,David Kwon,Brian Michaud,Kareem Rogers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.apple.com/it/leadership/,Tim Cook,Katherine Adams,John Giannandrea,Deirdre O,Johny Srouji,John Ternus,Albert Gore,Alex Gorsky,Johnson Andrea,Susan L.,Italia Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://investor.analog.com/governance/board-of-directors,Vincent Roche,James A.,Bruce R.,Maxim Integrated,Edward H.,Laurie H.,Suzanne Weiss,Johnson Former,Mercedes Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.akamai.com/it/it/about/leadership/board-of-directors/,Tom Leighton,Sharon Y.,Marianne C.,Monte E.,Daniel R.,Tom Killalea,Bernardus Verwaayen,Madhu Ranganathan,Jonathan F.,Wagner Presidente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amgen.com/about/leadership/,Robert A.,Murdo Gordon,Peter Griffith,Nancy Grygiel,Johnston Executive,My Linh,Rachna Khosla,Jerry Murry,Annalisa Pizzarello,David M.,Mark J.,Mike Zahigian,Austin Retired,Brian J.,Garland Executive,Charles M.,Tyler Jacks,David H.,Ellen J.,Miles Former,Ronald D.,San Francisco,Duke University,Elliott Sigal,David Baltimore,David J.,Howard Hughes,Richard O.,John Kuriyan,Helen Diller,Robert Tjian,Dale Abel,David Geffen,Peter Libby,William G.,Robert Negrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.appliedmaterials.com/company/about/leadership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Amazon.com, Inc. - Officers and directors (aboutamazon.com)",error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.intuitivesurgical.com/company/leadership/board.php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://newsroom.intel.com/biographies/board-of-directors/,Asset Management,Deep Neural,Irida Labs,Merit LILIN,Bharti Airtel,Bradley Brentwood,San Diego,Weston NHS,Alexander GmbH,Atos Baidu,Simon Fraser,Warner Bros.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leadership: Management and Board of Directors | Alexion,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.libertyglobal.com/people/meet-our-leadership/,Charlie Bracken,Bryan Hall,Enrique Rodriguez,Blair SVP,James Ryan,Andrea Salvato,Rick Westerman,John Porter,André Krause,John C.,Liberty Broadband,Liberty Latin,Denver University,Silver Award,Betsy Magness,Corwin Human,Steven J.,Charles F.,Mike Fries,Liberty Global,Andrew J.,Warner Music,Steve Jobs,Miranda Curtis,John W.,Marisa Drew,Aspen Institute,Allen Investment,Larry E.,Liberty Media,Liberty Trip,Daniel Sanchez,David Wargo,Griffin House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.kla-tencor.com/Company/board-of-directors.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adobe.com/sea/about-adobe/leaders/board-directors.html,Malay Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ir.libertymedia.com/corporate-governance/board-of-directors,John C.,Liberty Broadband,Warner Bros,Denver University,Silver Award,Betsy Magness,Corwin Human,Steven J.,Gregory B.,Liberty Media,Derek Chang,Evan D.,Rich Food,Larry E.,Brian M.,Andrea L.,Bay Company,Hudson Pacific,Robert R.,Ian G.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Board of Directors - Analog Devices,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mondelezinternational.com/investors/corporate-governance/our-board,Candy Clorets,Non GAAP,Candy Meals,Dirk Van,Charles E.,Hamilton Nielsen,Ralph Lauren,Patrick T.,Michael A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://investor.maximintegrated.com/corporate-governance/default.aspx?section=boardofdirectors,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.microchip.com/about-us/leadership,Line Communications,Harmony Graphics,Alexa Connect,Line Circuits,Libero License,Steve Sanghi,Ganesh Moorthy,Eric Bjornholt,Stephen V.,Richard J.,Mathew B.,Michael A.,John Costello,Nuri Dagdeviren,Charles Forni,Ian F.,Robert D.,Jonathan A.,Robert Divivier,Richard L.,Michael Malinas,Clayton Pillion,Rob Stein,Robert T.,Chuck Bogosian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.netapp.com/us/company/directors.aspx,George Kurian,César Cernuda,Leon Award,Matthew Fawcett,Santa Clara,Mike Berry,Debra McCowan,James Whitemore,Mike Nevens,Deepak Ahuja,Bay Area,San Francisco,Jerry Held,Gerald Held,Bella Pictures,Kathy Hill,Deborah Kerr,Scott Schenkel,George Shaheen,Carrie Palin,Christian University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.micron.com/about/our-company/leadership,Sumit Sadana,Mark Murphy,Robert E.,Sanjay Mehrotra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Our Leaders | Viatris,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://investors.monsterbevcorp.com/static-files/1f848283-e17d-4bba-af07-359a6a39f3f8,Do Q,James L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ir.thermofisher.com/investors/corporate-governance/board-of-directors/default.aspx,Unity Lab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://newscorp.com/corporate-governance/board-of-directors/,Fair Disclosure,Rupert Murdoch,Murdoch Co-Chairman,María Aznar,Robert J.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://investors.nuance.com/corporate-governance/board-of-directors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
About US | PACCAR,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.microsoft.com/en-us/Investor/corporate-governance/board-of-directors.aspx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.paychex.com/investors/board-of-directors,John Gibson,John B.,Efrain Rivera,William E.,Mark Bottini,Long Beach,Michael Gioja,Neal Collins,Johnson Controls,Sara Lee,John Connors,Chris DeSalvo,James Madison,Frank Fiorille,Tom Hammond,John Fisher,Michael Jeffrey,Ted Jordan,Maureen Lally,Michael Majors,Karen McClendon,Stephanie Schaeffer,Bradley Schaufenbuel,Juris Doctor,John Marshall,Bob Schrader,Simon Business,Christopher Simmons,Mick Whittemore,Jeff Williams,Brock University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://investor.nvidia.com/governance/board-of-directors/default.aspx,John O.,Dawn Hudson,Harvey C.,Michael G.,Makena Capital,Stephen C.,Mark L.,Brooke Seawell,Aarti Shah,San Tomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://corporate.oreillyauto.com/corporate-governance-board-of-directors,Greg Henslee,David O,Larry O,Jay D.,Thomas T.,John R.,Graham Packaging,Dana M.,Royal Caribbean,Andrea M.,Ann Inc.,Fine Arts,Carolina Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://corporate.mattel.com/about-us/default.aspx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://phx.corporate-ir.net/phoenix.zhtml?c=64847&p=irol-govBoard,Garrett Management,Ross Stores,Stephen D.,Renda Former,Barbara Rentler,Mike Kobayashi,Brian Morrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://investor.qualcomm.com/directors.cfm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.oracle.com/it/corporate/executives/board-of-directors.html,Dorian Daley,Jeffrey O.,Renée J.,James Chairman,William G.,Simson Vishal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ir.sbasite.com/governance/default.aspx,Mark DeRussy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.wdc.com/about-wd/corporate-officers/board-bios.html,Brand WD,Okay Reset,David Goeckeler,Wissam Jabre,Christine Bastian,Robert W.,Robert Soderbery,Ashley Gorakhpurwalla,Michael C.,Jerald Kagele,Alexy Principal,Alexy Capital,Tunç Doluca,Maxim Integrated,Matthew E.,Paula Price,Stephanie A.,Avery Dennison,Miyuki Suzuki,Jera Co.,Alexy Director,Martin I.,Paula A,Thomas Caulfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://perrigo.investorroom.com/board-of-directors,Alford Director,Doyle Director,Jeffrey B.,Albert A.,Geoffrey M.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.randgoldresources.com/board-directors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.regeneron.com/leadership,Leonard S.,Young Entrepreneur,George D.,Zoran Berkovic,Maya Bermingham,Christina Chan,Chris Fenimore,Beth F.,Gerard L.,Nouhad Husseini,Robertson Stephens,Robert E.,Joseph J.,Marion McCourt,Lafayette College,Bob McCowan,Artemis International,Gonzalo Merino,Richard C.,Richard O,Sally A.,Smita Pillai,Kerry Reinertsen,David Snow,Deborah Tegan,Mark Volpe,Hanne Bak,Aris Baras,Ned Braunstein,Gang Chen,Gregory Geba,Gary Herman,San Francisco,San Diego,Boaz Hirshberg,Christos Kyratsous,Johnathan Lancaster,Johnathan M.,John Lin,Andrew Murphy,William Olson,Johnson Pharmaceutical,Andres Sirulnik,Randy Soltys,Neil Stahl,David Weinreich,Brian Zambrowicz,Gerald Carreau,Scott Carver,Patrice Gilooly,Jenny McNay,Jennifer McNay,Niall O,David Simon,Gerald Underwood,Daniel Van,Ron Wang,Bonnie L.,Michael S.,Erik Jonsson,Joseph Goldstein,Tony Coles,Joseph L.,John W.,Arthur F.,Chase Manhattan,George L.,Marc Tessier-Lavigne,Juno Therapeutics,Craig B.,Charles River,Huda Y.,Dan Duncan
Priceline Press Center - Executive Team,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.seagate.com/it/it/about-seagate/board-of-directors/,Red Hat,Jan HAMR,Jan Data,Jan Best,Jun External,Jan Company,Jan Highest,Jan All,Jan Seagate,Jan Xbox,Jan First,Jan BarraCuda,Jan Things,Jan World,Jan Shugart,Jeff Nygaard,Dave Mosley,Jeffrey D,Romano Executive,Ken Claffey,Jeff Fochtman,Patricia Frost,John Morris,Michael R.,Mark W.,Shankar Arumugavelu,Richard L.,Jay L.,Dylan Haggart,Stephanie Tilenius,Edward J.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://investors.lionsgate.com/governance/board-of-directors,John Wick,Morgan Stanley,John E.,Jon Feltheimer,Emmy Award,Brandon Tartikoff,Liberty Global,Yvette Ostolaza,Latino Corporate,Latino Leaders,Jeff Sagansky,Eli Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.merck.com/about/leadership/board-of-directors/home.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://investor.starbucks.com/corporate-governance/board-of-directors/default.aspx,Kevin Johnson,Howard Schultz,Ariel Investments,Richard E.,Andrew Campion,Isabel Ge,Satya Nadella,Joshua Cooper,Clara Shih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Our Board of Directors (staples.eu),error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://investor.siriusxm.com/investor-overview/default.aspx#gov-tab1,Bill Transfer,Pandora Income,Free Cash,Free Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHLDQ | Sears Holdings Corp. Company Profile & Executives - WSJ,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://investor.verisk.com/corporate-governance/officers-directors/default.aspx,Lee M.,Mark V.,Kathlyn Card,Mark Brinin,Stacey Brodbar,Yang Chen,Bill Churney,Nick Daffan,Dianne Greene,David J.,Melissa Hendricks,Sunita Holzer,Joseph C.,Elizabeth Mann,Patrick McLaughlin,Maroun S.,Neil Spector,Vincent Brooks,Jeffrey Dailey,Christopher M.,Bruce Hansen,Kathleen A.,Wendy Lane,Samuel G.,Kimberly S.,Vaughan Read,David B.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.wdc.com/about-wd/corporate-officers/board-bios.html,Brand WD,Okay Reset,David Goeckeler,Wissam Jabre,Christine Bastian,Robert W.,Robert Soderbery,Ashley Gorakhpurwalla,Michael C.,Jerald Kagele,Alexy Principal,Alexy Capital,Tunç Doluca,Maxim Integrated,Matthew E.,Paula Price,Stephanie A.,Avery Dennison,Miyuki Suzuki,Jera Co.,Alexy Director,Martin I.,Paula A,Thomas Caulfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.vrtx.com/we-are-vertex/board-directors,Reshma Kewalramani,Jim Jones,Diana Cruz,David Altshuler,Jonathan Biller,Charles Wagner,Jeffrey Leiden,Lloyd Carney,Diana McKenzie,Alan Garber,Margaret McGlynn,Bruce Sachs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leadership Team | Stericycle,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.virginmedia.com/corporate/about-us/management-team.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
